Unnamed: 0	document_name	url	date	format	type_doc	unique_id
330	Bijlage 6 - Nota van beantwoording	https://capelleaandenijssel.notubiz.nl/document/5759603/1#search=%22klimaatadaptatie%22	24-10-2017	document	Agendapunt	capelleaandenijssel_5759603
331	Bijlage 3B - Nota van beantwoording	https://capelleaandenijssel.notubiz.nl/document/5759611/1#search=%22klimaatadaptatie%22	24-10-2017	document	Agendapunt	capelleaandenijssel_5759611
332	Bijlage 3B - Nota van beantwoording	https://capelleaandenijssel.notubiz.nl/document/5852509/1#search=%22klimaatadaptatie%22	13-11-2017	document	Agendapunt	capelleaandenijssel_5852509
333	Bijlage 3 - Nota van beantwoording zienswijzen Landelijk Capelle	https://capelleaandenijssel.notubiz.nl/document/5852546/1#search=%22klimaatadaptatie%22	13-11-2017	document	Agendapunt	capelleaandenijssel_5852546
334	Bijlage 3B - Nota van beantwoording	https://capelleaandenijssel.notubiz.nl/document/5852534/1#search=%22klimaatadaptatie%22	13-11-2017	document	Agendapunt	capelleaandenijssel_5852534
335	05G.04 - RES 1.0 Regio Rotterdam Den Haag (highres)	https://capelleaandenijssel.notubiz.nl/document/10166519/1#search=%22klimaatadaptatie%22	31-05-2021	document	Agendapunt	capelleaandenijssel_10166519
336	06.04 - RES 1.0 Regio Rotterdam Den Haag (highres)	https://capelleaandenijssel.notubiz.nl/document/10084807/1#search=%22klimaatadaptatie%22	17-05-2021	document	Agendapunt	capelleaandenijssel_10084807
337	14.03 - Jaarstukken 2020 Raadsvergadering - versie na technische vragen en commissies	https://capelleaandenijssel.notubiz.nl/document/10363933/1#search=%22klimaatadaptatie%22	12-07-2021	document	Agendapunt	capelleaandenijssel_10363933
338	Jaarstukken 2020 gemeente Capelle aan den IJssel - Gewaarmerkt	https://capelleaandenijssel.notubiz.nl/document/10398649/1#search=%22klimaatadaptatie%22	12-07-2021	document	Agendapunt	capelleaandenijssel_10398649
339	08.03 - Jaarstukken 2020 - versie commissie 21 en 22 juni 2021	https://capelleaandenijssel.notubiz.nl/document/10264149/1#search=%22klimaatadaptatie%22	21-06-2021	document	Agendapunt	capelleaandenijssel_10264149
340	08.03 - Jaarstukken 2020 - versie commissie 21 en 22 juni 2021	https://capelleaandenijssel.notubiz.nl/document/10264176/1#search=%22klimaatadaptatie%22	21-06-2021	document	Agendapunt	capelleaandenijssel_10264176
341	04.04 - Ontwerpbegroting MRDH 2024	https://capelleaandenijssel.notubiz.nl/document/12827525/1#search=%22klimaatadaptatie%22	19-06-2023	document	Agendapunt	capelleaandenijssel_12827525
342	06M.04 - Ontwerpbegroting MRDH 2024	https://capelleaandenijssel.notubiz.nl/document/12920004/1#search=%22klimaatadaptatie%22	03-07-2023	document	Agendapunt	capelleaandenijssel_12920004
343	07.05 - Ontwerpbegroting MRDH 2025	https://capelleaandenijssel.notubiz.nl/document/14258175/1#search=%22klimaatadaptatie%22	17-06-2024	document	Agendapunt	capelleaandenijssel_14258175
344	07.03 - Jaarstukken 2020 - versie commissie 21 en 22 juni 2021	https://capelleaandenijssel.notubiz.nl/document/10264198/1#search=%22klimaatadaptatie%22	22-06-2021	document	Agendapunt	capelleaandenijssel_10264198
345	07.05 - Ontwerpbegroting MRDH 2025	https://capelleaandenijssel.notubiz.nl/document/14318554/1#search=%22klimaatadaptatie%22	08-07-2024	document	Agendapunt	capelleaandenijssel_14318554
346	04.04 - Voorjaarsnota 2024 - Versie def 05-06-2024	https://capelleaandenijssel.notubiz.nl/document/14256442/1#search=%22klimaatadaptatie%22	26-06-2024	document	Agendapunt	capelleaandenijssel_14256442
347	03.03 - Jaarstukken 2023	https://capelleaandenijssel.notubiz.nl/document/14256431/1#search=%22klimaatadaptatie%22	26-06-2024	document	Agendapunt	capelleaandenijssel_14256431
348	03.03 - Jaarstukken 2023	https://capelleaandenijssel.notubiz.nl/document/14256455/1#search=%22klimaatadaptatie%22	26-06-2024	document	Agendapunt	capelleaandenijssel_14256455
349	04.04 - Voorjaarsnota 2024 - Versie def 05-06-2024	https://capelleaandenijssel.notubiz.nl/document/14256463/1#search=%22klimaatadaptatie%22	26-06-2024	document	Agendapunt	capelleaandenijssel_14256463
350	05 02 - Jaarverslag 2017	https://capelleaandenijssel.notubiz.nl/document/6567584/1#search=%22klimaatadaptatie%22	27-06-2018	document	Agendapunt	capelleaandenijssel_6567584
351	04 02 - Jaarverslag 2017	https://capelleaandenijssel.notubiz.nl/document/6567658/1#search=%22klimaatadaptatie%22	28-06-2018	document	Agendapunt	capelleaandenijssel_6567658
352	04 02 - Jaarverslag 2017	https://capelleaandenijssel.notubiz.nl/document/6567546/1#search=%22klimaatadaptatie%22	27-06-2018	document	Agendapunt	capelleaandenijssel_6567546
353	04.01 - Vastgesteld Raadsnotulen 3 juli 2023	https://capelleaandenijssel.notubiz.nl/document/13152081/3#search=%22klimaatadaptatie%22	25-09-2023	document	Agendapunt	capelleaandenijssel_13152081
