Unnamed: 0	document_name	url	date	format	type_doc	unique_id
59	VVD; Motie 'BIJ de BuZz'	https://nissewaard.notubiz.nl/document/10971667/5#search=%22klimaatadaptatie%22	12-01-2022	document	Agendapunt	nissewaard_10971667
60	2019.03.19 Voortgangslijst commissie Bestuur	https://nissewaard.notubiz.nl/document/7403433/2#search=%22klimaatadaptatie%22	19-03-2019	document	Agendapunt	nissewaard_7403433
61	2024.03.12 Presentatie Maak het jou Nissewaard	https://nissewaard.notubiz.nl/document/13914133/1#search=%22klimaatadaptatie%22	12-03-2024	document	Agendapunt	nissewaard_13914133
62	Vragen Lijst Van Boven; Bomenbeleid	https://nissewaard.notubiz.nl/document/12937905/1#search=%22klimaatadaptatie%22	28-06-2023	document	Schriftelijke vragen	nissewaard_12937905
63	06.Vragen Lijst Van Boven; Bomenbeleid	https://nissewaard.notubiz.nl/document/12959437/1#search=%22klimaatadaptatie%22	05-07-2023	document	Agendapunt	nissewaard_12959437
64	Presentatie Samenwerkingsovereenkomst Recreatieschap Voorne-Putten en Staadsbosbeheer	https://nissewaard.notubiz.nl/document/9468939/1#search=%22klimaatadaptatie%22	25-11-2020	document	Agendapunt	nissewaard_9468939
65	Overhevelingen 2023-2024 per programma 2	https://nissewaard.notubiz.nl/document/14257809/3#search=%22klimaatadaptatie%22	10-07-2024	document	Agendapunt	nissewaard_14257809
66	Presentatie Cie Bestuur 15 jan 2019 Inzet strategische speerpunten in netwerken	https://nissewaard.notubiz.nl/document/7224624/1#search=%22klimaatadaptatie%22	11-01-2019	document	Agendapunt	nissewaard_7224624
67	21.Jantje Beton; Brief SamenSpeelFonds aan gemeenten zonder SamenSpeelPlek; motie	https://nissewaard.notubiz.nl/document/13102233/1#search=%22klimaatadaptatie%22	13-09-2023	document	Agendapunt	nissewaard_13102233
68	Plan van aanpak klimaatdialogen Samenwerkingsregio Voorne-Putten	https://nissewaard.notubiz.nl/document/8630529/1#search=%22klimaatadaptatie%22	09-04-2020	document	Agendapunt	nissewaard_8630529
69	2021.12.08 VVD; Motie 'BIJ de BuZz'	https://nissewaard.notubiz.nl/document/10918428/1#search=%22klimaatadaptatie%22	08-12-2021	document	Agendapunt	nissewaard_10918428
70	Brief college Nissewaard aan Waterschap Hollandse Delta	https://nissewaard.notubiz.nl/document/7623881/2#search=%22klimaatadaptatie%22	28-05-2019	document	Agendapunt	nissewaard_7623881
71	Presentatie:Inzet strategische speerpunten in netwerken	https://nissewaard.notubiz.nl/document/7237241/1#search=%22klimaatadaptatie%22	16-01-2019	document	Agendapunt	nissewaard_7237241
72	Programmaplan Duurzaamheid 2020 Raad	https://nissewaard.notubiz.nl/document/8237950/1#search=%22klimaatadaptatie%22	17-02-2020	document	Agendapunt	nissewaard_8237950
73	Programmaplan Duurzaamheid 2020	https://nissewaard.notubiz.nl/document/8406167/1#search=%22klimaatadaptatie%22	30-01-2020	document	Agendapunt	nissewaard_8406167
74	bjilage 2 Voortgang Ontwikkelagenda	https://nissewaard.notubiz.nl/document/13328559/1#search=%22klimaatadaptatie%22	08-11-2023	document	Agendapunt	nissewaard_13328559
75	B&W-verslag d.d. 14 april 2020	https://nissewaard.notubiz.nl/document/8651186/3#search=%22klimaatadaptatie%22	17-04-2020	document	Agendapunt	nissewaard_8651186
76	28.Memo Motie Slimme watertonnen	https://nissewaard.notubiz.nl/document/10059135/1#search=%22klimaatadaptatie%22	28-04-2021	document	Agendapunt	nissewaard_10059135
77	Memo Motie Slimme watertonnen	https://nissewaard.notubiz.nl/document/9966255/1#search=%22klimaatadaptatie%22	14-04-2021	document	Agendapunt	nissewaard_9966255
78	56.Memo Effectmetingsrapportage programma duurzaamheid 2021-2022; rapportage	https://nissewaard.notubiz.nl/document/11785775/2#search=%22klimaatadaptatie%22	14-09-2022	document	Agendapunt	nissewaard_11785775
79	Memo Uitvoering motie Duurzaamheidsbeslisboom	https://nissewaard.notubiz.nl/document/10971664/3#search=%22klimaatadaptatie%22	12-01-2022	document	Agendapunt	nissewaard_10971664
80	Portefeuilleverdeling 2018	https://nissewaard.notubiz.nl/document/6749978/1#search=%22klimaatadaptatie%22	28-08-2018	document	Agendapunt	nissewaard_6749978
81	Portefeuilleverdeling wijziging augustus 2019	https://nissewaard.notubiz.nl/document/7889476/1#search=%22klimaatadaptatie%22	27-08-2019	document	Agendapunt	nissewaard_7889476
82	Actualisering strategische agenda VP_mrt_17	https://nissewaard.notubiz.nl/document/5587666/1#search=%22klimaatadaptatie%22	29-08-2017	document	Agendapunt	nissewaard_5587666
83	Verslag klankbordgroep raden VP 20 09 2017	https://nissewaard.notubiz.nl/document/5797827/1#search=%22klimaatadaptatie%22	31-10-2017	document	Agendapunt	nissewaard_5797827
84	Actualisering strategische agenda VP_mrt_17	https://nissewaard.notubiz.nl/document/5433428/1#search=%22klimaatadaptatie%22	20-06-2017	document	Agendapunt	nissewaard_5433428
85	01.Samenwerkingsverband Wonen; Raadsinformatie Regionale Woonvisie	https://nissewaard.notubiz.nl/document/9924889/1#search=%22klimaatadaptatie%22	31-03-2021	document	Agendapunt	nissewaard_9924889
86	36.Memo Uitvoering motie 'Duurzaamheidsbeslisboom	https://nissewaard.notubiz.nl/document/11023054/1#search=%22klimaatadaptatie%22	26-01-2022	document	Agendapunt	nissewaard_11023054
87	48.Portefeuillewijziging Citymarketing; Portefeuilleverdeling	https://nissewaard.notubiz.nl/document/7952047/1#search=%22klimaatadaptatie%22	25-09-2019	document	Agendapunt	nissewaard_7952047
88	Portefeuilleverdeling 2018 20180921	https://nissewaard.notubiz.nl/document/6868787/1#search=%22klimaatadaptatie%22	02-10-2018	document	Agendapunt	nissewaard_6868787
89	42.Memo Voortgangsrapportage duurzaamheid 2021	https://nissewaard.notubiz.nl/document/10892046/1#search=%22klimaatadaptatie%22	08-12-2021	document	Agendapunt	nissewaard_10892046
90	15.Memo Stand van zaken Ontwikkelagenda Veiligheidsregio Rotterdam-Rijnmond	https://nissewaard.notubiz.nl/document/10848767/1#search=%22klimaatadaptatie%22	08-12-2021	document	Agendapunt	nissewaard_10848767
91	Concept zienswijze ontwerp omgevingsbeleid PZH	https://nissewaard.notubiz.nl/document/7140118/1#search=%22klimaatadaptatie%22	11-12-2018	document	Agendapunt	nissewaard_7140118
92	Portefeuilleverdeling 20190108	https://nissewaard.notubiz.nl/document/7403429/2#search=%22klimaatadaptatie%22	03-04-2019	document	Agendapunt	nissewaard_7403429
93	Portefeuilleverdeling 20190108	https://nissewaard.notubiz.nl/document/7380885/1#search=%22klimaatadaptatie%22	05-03-2019	document	Agendapunt	nissewaard_7380885
