Unnamed: 0	document_name	url	date	format	type_doc	unique_id
528	Agendavoorstel college: Voortgangsrapportage Floriade 2018-2 (RG-32) BIJLAGE	https://almere.notubiz.nl/document/7259206/1#search=%22klimaatadaptatie%22	14-02-2019	document	Agendapunt	almere_7259206
529	Waterplan 2017-2022, Stad van het zuiverste water (RV-18) BIJLAGE WATERPLAN	https://almere.notubiz.nl/document/5207513/1#search=%22klimaatadaptatie%22	23-03-2017	document	Agendapunt	almere_5207513
530	Voortgangsrapportage Floriade 2018-2 (RG-32) RAPPORTAGE	https://almere.notubiz.nl/document/8206492/1#search=%22klimaatadaptatie%22	02-09-2024	document	Dossiers	almere_8206492
531	Gebiedsvisie De paal (23128) GEBIEDSVISIE	https://almere.notubiz.nl/document/12883810/2#search=%22klimaatadaptatie%22	22-06-2023	document	Agendapunt	almere_12883810
532	Buitenplanse omgevingsplanactiviteiten voor de bouw van 4 tijdelijke woongebouwen met in totaal 192 wooneenheden in Stedenwijk (24203) ONDERBOUWING ALLIANTIE	https://almere.notubiz.nl/document/14401233/2#search=%22klimaatadaptatie%22	19-09-2024	document	Agendapunt	almere_14401233
533	Buitenplanse omgevingsplanactiviteiten voor de bouw van 4 tijdelijke woongebouwen met in totaal 192 wooneenheden in Stedenwijk (24203) ONDERBOUWING GOEDESTEDE	https://almere.notubiz.nl/document/14401234/2#search=%22klimaatadaptatie%22	19-09-2024	document	Agendapunt	almere_14401234
534	Bundel PM 28 januari	https://almere.notubiz.nl/document/9667309/1#search=%22klimaatadaptatie%22	28-01-2021	document	Evenement	almere_9667309
535	Vaststelling bestemmingsplan De Velden, Gooimeer en Kromslootpark (24010) TOELICHTING	https://almere.notubiz.nl/document/13744506/1#search=%22klimaatadaptatie%22	01-02-2024	document	Agendapunt	almere_13744506
536	Bundel	https://almere.notubiz.nl/document/8498440/1#search=%22klimaatadaptatie%22	05-03-2020	document	Evenement	almere_8498440
537	060 Stand van zaken parkeerbeleid, handhaving en financiële groeiopgave Centrum	https://almere.notubiz.nl/document/11336090/1#search=%22klimaatadaptatie%22	24-03-2022	document	Raadsbrieven	almere_11336090
538	BL VNG Digitale Algemene Ledenvergadering op 16 juni 2021 VERGADERSTUKKEN	https://almere.notubiz.nl/document/10280011/1#search=%22klimaatadaptatie%22	08-06-2021	document	Agendapunt	almere_10280011
539	Partiële herziening Meerjarenprogramma Fonds Verstedelijking Almere (FVA) 2021-2025 (RV-82) MEERJARENPROGRAMMA	https://almere.notubiz.nl/document/10474159/2#search=%22klimaatadaptatie%22	23-09-2021	document	Agendapunt	almere_10474159
540	077 Fonds Verstedelijking Almere Jaarverslag 2021	https://almere.notubiz.nl/document/11428916/1#search=%22klimaatadaptatie%22	21-04-2022	document	Raadsbrieven	almere_11428916
541	Programmabegroting 2023 (RV-59/2022) PROGRAMMABEGROTING	https://almere.notubiz.nl/document/11916563/3#search=%22klimaatadaptatie%22	13-10-2022	document	Agendapunt	almere_11916563
542	Programmabegroting 2024 (23254) PROGRAMMABEGROTING	https://almere.notubiz.nl/document/13274516/2#search=%22klimaatadaptatie%22	19-10-2023	document	Agendapunt	almere_13274516
543	BL VNG ALV 29 juni 2022 VERGADERSTUKKEN	https://almere.notubiz.nl/document/11678598/1#search=%22klimaatadaptatie%22	21-06-2022	document	Agendapunt	almere_11678598
544	Ontwerpverklaring van geen bedenkingen voor het realiseren van een wooncomplex en commerciële voorzieningen ter plaatse van Randstad 20 1-25 (RV-61) RUIMTELIJKE ONDERBOUWING	https://almere.notubiz.nl/document/10176965/2#search=%22klimaatadaptatie%22	01-07-2021	document	Agendapunt	almere_10176965
545	Ontwerpverklaring van geen bedenkingen voor het realiseren van een wooncomplex en commerciële voorzieningen ter plaatse van Wisselweg 1-31 (RV-21/2022) RUIMTELIJKE ONDERBOUWING	https://almere.notubiz.nl/document/11407880/3#search=%22klimaatadaptatie%22	19-05-2022	document	Agendapunt	almere_11407880
546	BL Ontwerpbestemmingsplan Havenhoofd en havenkom BESTEMMINGSPLAN TOELICHTING	https://almere.notubiz.nl/document/11545662/1#search=%22klimaatadaptatie%22	24-05-2022	document	Agendapunt	almere_11545662
547	069 Aanbieding Eindrapportage MIRT-onderzoek Amsterdam Bay Area	https://almere.notubiz.nl/document/11380782/1#search=%22klimaatadaptatie%22	06-04-2022	document	Raadsbrieven	almere_11380782
