Unnamed: 0	document_name	url	date	format	type_doc	unique_id
405	Brief IPO inz IPO-inzet voor de kabinetsformatie	https://noord-holland.notubiz.nl/document/5125807/1#search=%22klimaatadaptatie%22	20-03-2017	document	Agendapunt	noord-holland_5125807
406	1507326 - 1519743 Participatie en Communicatie APRK - PvA	https://noord-holland.notubiz.nl/document/9641066/1#search=%22klimaatadaptatie%22	18-01-2021	document	Agendapunt	noord-holland_9641066
407	Bossenstrategie sneak preview projectmanager	https://noord-holland.notubiz.nl/document/9614579/1#search=%22klimaatadaptatie%22	11-01-2021	document	Agendapunt	noord-holland_9614579
408	Ambities en doelen Bossenstrategie	https://noord-holland.notubiz.nl/document/8839476/1#search=%22klimaatadaptatie%22	08-06-2020	document	Agendapunt	noord-holland_8839476
409	Lijst Moties RWK	https://noord-holland.notubiz.nl/document/8839709/1#search=%22klimaatadaptatie%22	08-06-2020	document	Agendapunt	noord-holland_8839709
410	Bijlage - Toelichting Brede Basismonitor 2023	https://noord-holland.notubiz.nl/document/13724409/1#search=%22klimaatadaptatie%22	22-01-2024	document	Agendapunt	noord-holland_13724409
411	Tweede Begrotingswijziging 2018	https://noord-holland.notubiz.nl/document/6273263/1#search=%22klimaatadaptatie%22	12-03-2018	document	Agendapunt	noord-holland_6273263
412	Tweede begrotingswijziging 2018	https://noord-holland.notubiz.nl/document/6208377/1#search=%22klimaatadaptatie%22	19-02-2018	document	Agendapunt	noord-holland_6208377
413	Tweede begrotingswijziging 2018	https://noord-holland.notubiz.nl/document/6320870/1#search=%22klimaatadaptatie%22	26-03-2018	document	Agendapunt	noord-holland_6320870
414	Nieuwsbrief NP-RES 4 december 2020	https://noord-holland.notubiz.nl/document/9613097/1#search=%22klimaatadaptatie%22	11-01-2021	document	Agendapunt	noord-holland_9613097
415	1507326 - 1519743 Participatie en Communicatie APRK - PvA	https://noord-holland.notubiz.nl/document/9613142/1#search=%22klimaatadaptatie%22	11-01-2021	document	Agendapunt	noord-holland_9613142
416	3 Meerjarenprogramma IKW 2021	https://noord-holland.notubiz.nl/document/10694588/1#search=%22klimaatadaptatie%22	25-10-2021	document	Agendapunt	noord-holland_10694588
417	Voordracht duurzaamheidsambities provinciale infrastructuur 2021-2023	https://noord-holland.notubiz.nl/document/10055491/1#search=%22klimaatadaptatie%22	22-04-2021	document	Agendapunt	noord-holland_10055491
418	Brief aan PS over reactieve aanwijzing gewijzigd bestemmingsplan Enkhuizerzand en IJsselmeergebied	https://noord-holland.notubiz.nl/document/8349043/1#search=%22klimaatadaptatie%22	13-01-2020	document	Agendapunt	noord-holland_8349043
419	Bijlage Uitvoeringsregeling 'opstellingen voor zonne-energie in het landelijk gebied Noord-Holland 2019'	https://noord-holland.notubiz.nl/document/8349024/1#search=%22klimaatadaptatie%22	13-01-2020	document	Agendapunt	noord-holland_8349024
420	05 MRA Agenda 2 0 20200207	https://noord-holland.notubiz.nl/document/8648775/1#search=%22klimaatadaptatie%22	16-04-2020	document	Agendapunt	noord-holland_8648775
421	Ambities en doelen Bossenstrategie	https://noord-holland.notubiz.nl/document/8644221/1#search=%22klimaatadaptatie%22	16-04-2020	document	Agendapunt	noord-holland_8644221
422	05 MRA Agenda 2 0 20200207	https://noord-holland.notubiz.nl/document/8644273/1#search=%22klimaatadaptatie%22	16-04-2020	document	Agendapunt	noord-holland_8644273
423	4-MRA-Agenda-2020-2024	https://noord-holland.notubiz.nl/document/13472275/1#search=%22klimaatadaptatie%22	13-11-2023	document	Agendapunt	noord-holland_13472275
424	Eerste begrotingswijziging 2024-PS	https://noord-holland.notubiz.nl/document/13800211/1#search=%22klimaatadaptatie%22	12-02-2024	document	Agendapunt	noord-holland_13800211
425	1507326 - 1519743 Participatie en Communicatie APRK - PvA	https://noord-holland.notubiz.nl/document/9642933/1#search=%22klimaatadaptatie%22	18-01-2021	document	Agendapunt	noord-holland_9642933
426	1507326 - 1519743 Participatie en Communicatie APRK - PvA	https://noord-holland.notubiz.nl/document/9729363/1#search=%22klimaatadaptatie%22	08-02-2021	document	Agendapunt	noord-holland_9729363
427	3 Gebiedsplan Hilversum	https://noord-holland.notubiz.nl/document/11323047/1#search=%22klimaatadaptatie%22	21-03-2022	document	Agendapunt	noord-holland_11323047
