url	name	date	text	organization	id	description
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F4d9bee7f-6e9a-4f22-9655-01203efa6700%22&extension=pdf&filename=Vorige%20versie%20Jaarstukken%202020%20opgemaakt&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fc53f8430-bc6b-4366-9b64-0bbbb6830b86&webViewerJSVersion=10.5.2	Vorige versie Jaarstukken 2020 opgemaakt	2021-05-27	Raadsvergadering: Raadsvergadering - donderdag 27 mei 2021 00:00 - 23. Jaarstukken 2020	zaanstad	zaanstad-5380283	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F59759d5d-186c-4e37-bbc0-42e8c888ebd8%22&extension=pdf&filename=Bijlage%204%20concept%20Beleidsplan%20VrZW%202021-2024&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fc53f8430-bc6b-4366-9b64-0bbbb6830b86&webViewerJSVersion=10.5.2	Bijlage 4 concept Beleidsplan VrZW 2021-2024	2021-05-27	Raadsvergadering: Raadsvergadering - donderdag 27 mei 2021 00:00 - 5. Zienswijze Regionaal risicoprofiel en beleidsplan VRZW 2021-2024	zaanstad	zaanstad-4595303	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fac0294e3-d117-4dae-adb6-a6dfd2f2b0f8%22&extension=pdf&filename=Bijlage%202%20Regionaal%20Risicoprofiel%20VrZW%202021-2024&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fc53f8430-bc6b-4366-9b64-0bbbb6830b86&webViewerJSVersion=10.5.2	Bijlage 2 Regionaal Risicoprofiel VrZW 2021-2024	2021-05-27	Raadsvergadering: Raadsvergadering - donderdag 27 mei 2021 00:00 - 5. Zienswijze Regionaal risicoprofiel en beleidsplan VRZW 2021-2024	zaanstad	zaanstad-5822793	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F3514c924-3875-4502-ad7a-dbb03e9c0214%22&extension=pdf&filename=Concept-Programmabegroting%202022%20TWL&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fc53f8430-bc6b-4366-9b64-0bbbb6830b86&webViewerJSVersion=10.5.2	Concept-Programmabegroting 2022 TWL	2021-05-27	Raadsvergadering: Raadsvergadering - donderdag 27 mei 2021 00:00 - 22. Zienswijze financiële jaardocumenten 2020-2022 RAUM en Twiske	zaanstad	zaanstad-5828971	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F0178f304-bb4a-432f-ac0c-e5176e6d4c9f%22&extension=pdf&filename=Verslag%20raad%2022%20april%202021&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fc53f8430-bc6b-4366-9b64-0bbbb6830b86&webViewerJSVersion=10.5.2	Verslag raad 22 april 2021	2021-05-27	Raadsvergadering: Raadsvergadering - donderdag 27 mei 2021 00:00 - 13. Vaststellen besluitenlijst en verslag d.d. 25 maart en 22 april 2021	zaanstad	zaanstad-2898391	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F4dede63a-fe38-4697-a117-2b191855faa4%22&extension=pdf&filename=Nwe%20versie%202021-9502%20Jaarstukken%202020%20opgemaakte%20versie&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F81649f5c-741c-4538-a41b-7d6992f54632&webViewerJSVersion=10.5.2	Nwe versie 2021-9502 Jaarstukken 2020 opgemaakte versie	2021-05-25	Zaanstad Beraad Raadzaal: Vergaderbijeenkomst A (Digitaal via StarLeaf) - dinsdag 25 mei 2021 00:00 - 7. Jaarrekening 2020 Gemeente Zaanstad	zaanstad	zaanstad-4442541	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F3bdf00bc-2dc3-4d68-97f1-c913d43d061e%22&extension=pdf&filename=Vorige%20versie%20Jaarstukken%202020%20opgemaakt&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F81649f5c-741c-4538-a41b-7d6992f54632&webViewerJSVersion=10.5.2	Vorige versie Jaarstukken 2020 opgemaakt	2021-05-25	Zaanstad Beraad Raadzaal: Vergaderbijeenkomst A (Digitaal via StarLeaf) - dinsdag 25 mei 2021 00:00 - 7. Jaarrekening 2020 Gemeente Zaanstad	zaanstad	zaanstad-9814399	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F255e28bd-ae75-412f-b4a1-933d9570b88e%22&extension=pdf&filename=Vorige%20versie%20Jaarstukken%202020%20opgemaakt&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F81649f5c-741c-4538-a41b-7d6992f54632&webViewerJSVersion=10.5.2	Vorige versie Jaarstukken 2020 opgemaakt	2021-05-25	Zaanstad Beraad Raadzaal: Vergaderbijeenkomst A (Digitaal via StarLeaf) - dinsdag 25 mei 2021 00:00 - 7. Jaarrekening 2020 Gemeente Zaanstad	zaanstad	zaanstad-8119233	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fd1f1386b-05ca-494d-baeb-4443c2819ac1%22&extension=pdf&filename=Concept-Programmabegroting%202022%20TWL&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F81649f5c-741c-4538-a41b-7d6992f54632&webViewerJSVersion=10.5.2	Concept-Programmabegroting 2022 TWL	2021-05-25	Zaanstad Beraad Raadzaal: Vergaderbijeenkomst A (Digitaal via StarLeaf) - dinsdag 25 mei 2021 00:00 - 6. Doorlopende bespreking zienswijzen begroting Twiske en RAUM	zaanstad	zaanstad-2999013	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F680fdd2e-81aa-435a-9a1e-23b501b67dcf%22&extension=pdf&filename=Bijlage%201%20Aanbiedingsbrief%20Gemeenteraad%20Begroting%20VRZW%202022&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F124c526a-82dd-4416-b3c4-4ae7682ba48c&webViewerJSVersion=10.5.2	Bijlage 1 Aanbiedingsbrief Gemeenteraad Begroting VRZW 2022	2021-05-20	Zaanstad Beraad Raadzaal: Vergaderbijeenkomst A ( Digitaal via StarLeaf) - donderdag 20 mei 2021 00:00 - 6. Doorlopende bespreking Veiligheidsregio -Zienswijze begroting VRZW -Zienswijze risicoprofiel en beleidsplan VRZW	zaanstad	zaanstad-8952430	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fe26ac875-cb09-484e-8f77-66fe23350af7%22&extension=pdf&filename=Raadsvoorstel%20Zienswijze%20Ontwerpbegroting%202022%20Veiligheidsregio%20Zaanstreek%20Waterland%20(VRZW)&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F124c526a-82dd-4416-b3c4-4ae7682ba48c&webViewerJSVersion=10.5.2	Raadsvoorstel Zienswijze Ontwerpbegroting 2022 Veiligheidsregio Zaanstreek Waterland (VRZW)	2021-05-20	Zaanstad Beraad Raadzaal: Vergaderbijeenkomst A ( Digitaal via StarLeaf) - donderdag 20 mei 2021 00:00 - 6. Doorlopende bespreking Veiligheidsregio -Zienswijze begroting VRZW -Zienswijze risicoprofiel en beleidsplan VRZW	zaanstad	zaanstad-0043014	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fbc53f9b7-cdec-4cb9-bf88-d1535ed7bccf%22&extension=pdf&filename=Bijlage%202%20Begroting%20VRZW%202022&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F124c526a-82dd-4416-b3c4-4ae7682ba48c&webViewerJSVersion=10.5.2	Bijlage 2 Begroting VRZW 2022	2021-05-20	Zaanstad Beraad Raadzaal: Vergaderbijeenkomst A ( Digitaal via StarLeaf) - donderdag 20 mei 2021 00:00 - 6. Doorlopende bespreking Veiligheidsregio -Zienswijze begroting VRZW -Zienswijze risicoprofiel en beleidsplan VRZW	zaanstad	zaanstad-1627368	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F961ce352-d1e4-4d4c-8db4-529f71e1e48a%22&extension=pdf&filename=Bijlage%204%20concept%20Beleidsplan%20VrZW%202021-2024&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F124c526a-82dd-4416-b3c4-4ae7682ba48c&webViewerJSVersion=10.5.2	Bijlage 4 concept Beleidsplan VrZW 2021-2024	2021-05-20	Zaanstad Beraad Raadzaal: Vergaderbijeenkomst A ( Digitaal via StarLeaf) - donderdag 20 mei 2021 00:00 - 6. Doorlopende bespreking Veiligheidsregio -Zienswijze begroting VRZW -Zienswijze risicoprofiel en beleidsplan VRZW	zaanstad	zaanstad-8353738	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F034abc3d-8326-4a99-a80c-f7482fdd56b0%22&extension=pdf&filename=Bijlage%202%20Regionaal%20Risicoprofiel%20VrZW%202021-2024&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F124c526a-82dd-4416-b3c4-4ae7682ba48c&webViewerJSVersion=10.5.2	Bijlage 2 Regionaal Risicoprofiel VrZW 2021-2024	2021-05-20	Zaanstad Beraad Raadzaal: Vergaderbijeenkomst A ( Digitaal via StarLeaf) - donderdag 20 mei 2021 00:00 - 6. Doorlopende bespreking Veiligheidsregio -Zienswijze begroting VRZW -Zienswijze risicoprofiel en beleidsplan VRZW	zaanstad	zaanstad-9269808	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F405aea28-668c-4666-937c-77777951f2f0%22&extension=pdf&filename=PRESENTATIE%20LEEFBAAR%20KROMMENIE%2011-5-2021&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F3c97f751-dfcc-4f80-bd0e-fa1c5a9ab08f&webViewerJSVersion=10.5.2	PRESENTATIE LEEFBAAR KROMMENIE 11-5-2021	2021-05-11	Zaanstad Beraad Raadzaal: Vergaderbijeenkomst A ( Digitaal via StarLeaf) - dinsdag 11 mei 2021 00:00 - 3. Praat met de Raad / Inspraak en vragenuur voor fracties - Er zijn momenteel zes insprekers. Er zijn geen vragen ingediend voor het vragenuur.	zaanstad	zaanstad-9721246	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F284f789f-c6e9-4395-ae9e-59cd8cc6c8c7%22&extension=pdf&filename=B%26W%20besluitnota%20Zaans%20Klimaatakkoord%202%200%20en%20zienswijze%20vervolgtraject%202021&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F3c97f751-dfcc-4f80-bd0e-fa1c5a9ab08f&webViewerJSVersion=10.5.2	B&W besluitnota Zaans Klimaatakkoord 2 0 en zienswijze vervolgtraject 2021	2021-05-11	Zaanstad Beraad Raadzaal: Vergaderbijeenkomst A ( Digitaal via StarLeaf) - dinsdag 11 mei 2021 00:00 - 4. Vervolgtraject klimaatakkoord	zaanstad	zaanstad-6885408	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F92665dc6-2fa1-4ecd-8806-38b7b669399d%22&extension=pdf&filename=RES%201%200%20Noord-Holland%20Zuid&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2Fe5580616-234f-49db-9045-f1d53bf0e58f&webViewerJSVersion=10.5.2	RES 1 0 Noord-Holland Zuid	2021-05-11	Zaanstad Beraad Zaal 4: Vergaderbijeenkomst B (Digitaal via StarLeaf) - dinsdag 11 mei 2021 00:00 - 6. Regionale Energie Strategie (RES) 1.0	zaanstad	zaanstad-1039578	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F7f1ff8c7-0f59-45bd-848d-f71448e0d457%22&extension=pdf&filename=Reactiedocument%20naar%20aanleiding%20van%20inspraak%20over%20Zaans%20Mobiliteitsplan&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F3c97f751-dfcc-4f80-bd0e-fa1c5a9ab08f&webViewerJSVersion=10.5.2	Reactiedocument naar aanleiding van inspraak over Zaans Mobiliteitsplan	2021-05-11	Zaanstad Beraad Raadzaal: Vergaderbijeenkomst A ( Digitaal via StarLeaf) - dinsdag 11 mei 2021 00:00 - 8. Zaans vervoer en mobiliteitsplan	zaanstad	zaanstad-5767298	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F11be1f80-0a24-4266-8db3-c272cf655cf7%22&extension=pdf&filename=Transitiecommissie%20presentatie%20voorstel&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F2fd763b0-6a8b-46af-ae30-07b360073ca3&webViewerJSVersion=10.5.2	Transitiecommissie presentatie voorstel	2021-04-22	Raadsvergadering: Raadsvergadering - donderdag 22 april 2021 00:00 - 23. Motie vreemd aan de orde: Nieuwe opdracht MRA transitiecommissie	zaanstad	zaanstad-2784780	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F6a09f668-fe43-4f81-a769-e55e43d083dc%22&extension=pdf&filename=Raadsvoorstel%20Vaststellen%20bestemmingsplan%20Sportpark%20Hoornseveld&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F2fd763b0-6a8b-46af-ae30-07b360073ca3&webViewerJSVersion=10.5.2	Raadsvoorstel Vaststellen bestemmingsplan Sportpark Hoornseveld	2021-04-22	Raadsvergadering: Raadsvergadering - donderdag 22 april 2021 00:00 - 7. Bestemmingsplan Sportpark Hoornseveld	zaanstad	zaanstad-0685105	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fc9b65007-252b-43ca-8fe1-d7df09e82426%22&extension=pdf&filename=Voorstel%20MRA%20metropool%20van%20grote%20klasse&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F2fd763b0-6a8b-46af-ae30-07b360073ca3&webViewerJSVersion=10.5.2	Voorstel MRA metropool van grote klasse	2021-04-22	Raadsvergadering: Raadsvergadering - donderdag 22 april 2021 00:00 - 23. Motie vreemd aan de orde: Nieuwe opdracht MRA transitiecommissie	zaanstad	zaanstad-4828491	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F2e1da68a-8299-453f-a605-1de846917758%22&extension=pdf&filename=Toelichting%20bestemmingsplan%20Sportpark%20Hoornseveld&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F2fd763b0-6a8b-46af-ae30-07b360073ca3&webViewerJSVersion=10.5.2	Toelichting bestemmingsplan Sportpark Hoornseveld	2021-04-22	Raadsvergadering: Raadsvergadering - donderdag 22 april 2021 00:00 - 7. Bestemmingsplan Sportpark Hoornseveld	zaanstad	zaanstad-7917908	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2F39034117-75a9-4541-ac7c-fba6412bc0fb%22&extension=pdf&filename=Bijlage%20Dynamisch%20handboek%20Zaans%20omgevingsplan&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F2fd763b0-6a8b-46af-ae30-07b360073ca3&webViewerJSVersion=10.5.2	Bijlage Dynamisch handboek Zaans omgevingsplan	2021-04-22	Raadsvergadering: Raadsvergadering - donderdag 22 april 2021 00:00 - 9. Dynamisch handboek Zaans omgevingsplan	zaanstad	zaanstad-3046153	
https://zaanstad.bestuurlijkeinformatie.nl/lib/pdftron/webviewer/public/ui/index.html#d=%22%2FDocument%2FView%2Fa4b8be86-dd67-4b0f-8d82-3d6cbb5f5762%22&extension=pdf&filename=Vragenuur%20donderdag%2022%20april%202021&a=1&disabledElements=thumbnailControl%2CtoggleNotesButton%2CmarkReplaceTextToolButton%2Cribbons&readonly=1&filepicker=0&pdfnet=0&enableRedaction=0&disableVirtualDisplayMode=0&enableMeasurement=0&notesInLeftPanel=0&autoExpandOutlines=0&enableAnnotationNumbering=0&enableOfficeEditing=0&singleServerMode=false&accessibleMode=1&disableLogs=1&selectAnnotationOnCreation=0&autoFocusNoteOnAnnotationSelection=1&showInvalidBookmarks=1&id=1&basePath=%2FAgenda%2FDocument%2F4cdbc5b4-64e0-4b37-8114-d3e4396deee2&webViewerJSVersion=10.5.2	Vragenuur donderdag 22 april 2021	2021-04-22	Zaanstad Beraad Raadzaal: Vergaderbijeenkomst (Digitaal via StarLeaf) - donderdag 22 april 2021 00:00 - 2. Praat met de Raad - Vragenuur voor fracties	zaanstad	zaanstad-2697837	
